CNES,CO_INE,CO_CBO,MICROAREA
0000531,,411010,
0000604,,322605,
0000655,,322205,
0000655,,322205,
0000655,,322205,
0000655,,322205,
0000655,,322205,
0000655,,322205,
0000655,,322205,
0000507,,422105,
0000507,,411010,
0000590,,411005,
0000604,,322605,
0000604,,411010,
0000639,,515140,
3983730,,322205,
0000655,,322205,
0000655,,322205,
0000655,,325115,
0000655,,322205,
0000655,,322205,
3983730,,322205,
0000655,,322205,
0000477,,322230,
0000418,,322205,
0000477,,322230,
0000477,,322205,
0000590,,411005,
0000639,,322230,
0000655,,322205,
7958838,,322205,
0000655,,322205,
0000418,,322205,
0000590,,411010,
0000590,,322230,
0000639,0000152412,515105,
0000655,,322205,
2711974,,223505,
0000655,,322205,
0000655,,322205,
0000396,,322230,
0000477,,322230,
0000639,0000152412,515105,
0000655,,322205,
0000655,,422105,
0000655,,322205,
0000655,,322230,
0000671,,411010,
0000655,,322205,
0000655,,322205,
0000655,,411010,
6726852,,322205,
0000655,,322205,
0000655,,322205,
0000655,,322205,
0000671,,131210,
0000671,,324205,
0000671,,411010,
0000655,,322205,
6530389,,223505,
0000655,,322205,
0001503,0000153273,322250,
0000655,,322205,
0000655,,322205,
0000655,,322205,
6362508,0000156043,322245,
0000655,,322230,
0000655,,322230,
0000701,,411005,
0000655,,322205,
0000655,,322230,
0000655,,322205,
0000655,,322205,
0000655,,322205,
0000655,,322205,
0000671,,322205,
0000655,,352210,
0000655,,322205,
0000671,,411010,
0000671,,411005,
0000477,,322205,
0000655,,322205,
0000655,,411010,
0000655,,322205,
0001546,,322220,
0000655,,322205,
0000655,,322205,
0000655,,322230,
0020516,,322205,
0000655,,322205,
0000655,,322205,
0000655,,322205,
0000671,,411010,
0000655,,411010,
0000655,,322205,
0000655,,322205,
0000655,,322205,
0000655,,322205,
0000655,,322205,
5396670,,322205,
0000655,,422105,
0000655,,322205,
0000655,,322205,
0000655,,322205,
0000639,0001582542,515140,
0000655,,322205,
0000655,,322205,
0000477,,322205,
0000604,,422105,
7524501,,422105,
0000604,,322205,
0000418,,322205,
0000604,,411010,
0000612,,411010,
0000655,,322205,
0000655,,322230,
0000604,,322230,
0000647,,411010,
0000655,,322205,
0000655,,322205,
0000655,,322205,
0020516,,322205,
0000418,,322205,
0000477,,322205,
0000418,,322205,
0000418,,322205,
0000418,,322230,
0000418,,325115,
0000418,,322230,
0000418,,322205,
0022292,0000153761,322245,
0000418,,322205,
0000418,,221205,
0001015,,322205,
0000418,,322205,
0000418,,322205,
0000418,,322205,
0000655,,223505,
0000418,,322230,
0000604,,322205,
0000418,,422105,
0000418,,515215,
0000418,,322205,
0000418,,325115,
0000418,,322205,
0000418,,322205,
0029068,0000154652,322245,
0000418,,322230,
0000418,,422105,
0000418,,515215,
0000418,,325115,
0000418,,322205,
0000418,,322205,
0000396,,223405,
0000418,,515215,
0000396,,411010,
0000396,,422105,
0000396,,411010,
0000396,,422105,
0000396,,324205,
0000396,,325115,
0000396,,422105,
0000418,,322205,
0000655,,322205,
6334067,0000156019,322245,
0000418,,322230,
0000655,,224130,
0000418,,515215,
0000426,,322205,
0000418,,322205,
0000418,,322205,
2427427,,223505,
0000655,,322205,
0001015,,322205,
0000396,,322205,
0000655,,322205,
0000655,,411010,
0000655,,352210,
0000655,,322205,
0000655,,322230,
3983730,,322205,
0000655,,322205,
0000655,,322230,
7958838,,322205,
0000655,,322205,
0000655,,422105,
0000655,,322205,
0000655,,325105,
0000655,,322205,
0000701,,131205,
0000418,,223505,
0000655,,322205,
0000655,,411010,
0000655,,224130,
0000655,,322205,
0000604,,322205,
0000655,,322205,
0000655,,322205,
2711613,,322205,
0000655,,322205,
0000655,,322205,
0000671,,766420,
0000671,,411005,
0000671,,411005,
0000655,,322205,
9069569,0000155403,515105,
2802783,,322205,
3983730,,322205,
7958838,,515215,
2802783,,324205,
9069569,0000155411,515140,
0000396,,422105,
0000396,,411010,
0000396,,411010,
0000396,,411010,
0000396,,411010,
0000418,,325115,
0000418,,322230,
0000418,,411010,
0000418,,322205,
0000655,,322205,
0000418,,322205,
0000418,,322205,
0000418,,422105,
0000418,,322230,
0000418,,322205,
0000418,,422105,
0000418,,322230,
0000418,,322205,
0000418,,322205,
0022233,0000153621,322245,
0000418,,322205,
0000418,,322205,
0000418,,322230,
0000655,,322205,
0000418,,322230,
0000418,,322230,
0000655,,322205,
0000418,,325115,
0000418,,325115,
0000418,,322205,
0000396,,411010,
0000396,,411010,
0000396,,322205,
0000477,,322205,
0000396,,322230,
0000396,,324205,
0000396,,322205,
0000477,,322205,
0000396,,325115,
0000396,,322205,
0000477,,223505,
0000396,,422105,
0000396,,515110,
0000396,,324205,
0000396,,411010,
0000396,,411010,
0000418,,322205,
0000418,,411005,
0000418,,422205,
0000418,,322230,
0000418,,322205,
0020516,,322205,
0000418,,322205,
0000418,,322230,
0000418,,411010,
0000418,,322230,
0000418,,411005,
0000655,,325115,
0000418,,325115,
0000418,,322205,
0000418,,322230,
0000418,,322205,
0000418,,322205,
0000418,,515215,
0000418,,411005,
0000418,,322230,
0000604,,322205,
0000418,,322205,
0000396,,322230,
0000396,,411010,
0000418,,322205,
0000477,,322205,
3006476,0000154946,515105,
3131572,,131210,
3131572,,422105,
3302008,,411010,
3302008,0000155241,515105,
3302008,0000155241,515105,
3302032,0002400480,515105,
2802783,,322205,
3302040,,516220,
3445275,0000155446,515105,
3445275,0000155446,515105,
3569349,0000155640,515105,
3153568,0001889389,322430,
0000418,,322205,
3302008,0000155241,515105,
3302040,,515305,
3470253,0000155454,515105,
3505812,,516220,
3639827,0000155659,515105,
3007995,0000154954,515140,
3153584,0000155209,515140,
3153584,0000155209,515140,
3470253,0000155454,515105,
3562581,,515140,
3562581,,515140,
3007995,0000154962,515140,
3153460,,411010,
3153460,,411010,
3302040,,422105,
3302040,,516220,
3562581,,515105,
3562581,0000155500,515140,
3639827,0000155675,515105,
2802783,,325115,
2802783,,422105,
3007995,0000154962,515105,
3153460,0000155063,515105,
3153460,0000155063,515105,
3301974,,131210,
3301974,,422105,
3371301,,131210,
3470253,0000155470,515105,
3562581,0000155519,515105,
2802783,,422105,
3153460,0000155098,515105,
3301974,,411010,
3301974,0000155225,515140,
3301974,0000155225,515105,
3302008,0002425165,515105,
3470261,,515140,
3470261,,422105,
2802783,,325110,
0000809,,221205,
3301974,0000155233,515105,
7977018,,224140,
9069569,0002436965,515105,
7992955,0000153656,515140,
7992955,0000153656,515105,
9384324,0000153591,515105,
9384324,0002401312,515105,
9701036,,782320,
7993412,,422105,
7993412,,411010,
7993412,,411010,
9890327,0001690698,515105,
9069569,,131210,
7958838,,411010,
3153479,,515105,
3301974,0001465201,515140,
3301974,0001465201,515140,
3371328,0002399792,515105,
3470261,0000155489,515105,
3470261,0000155497,515105,
3037096,,411010,
3371328,0002399806,515105,
3371336,,515140,
3371336,,515140,
3037908,,422105,
3153479,0000155136,515105,
3153479,0000155136,515105,
3153479,0000155136,515105,
3371336,,422105,
3480518,,322205,
3703223,0000155683,515105,
2802783,,325115,
3153487,,411010,
3302024,,131210,
3371336,0000155349,515105,
3562638,0000155586,515105,
3703223,0000155691,515140,
3703223,0000155705,515105,
2802783,,411010,
2802783,,422105,
0000655,,224130,
3006468,,515105,
3131572,0000155039,515105,
3037908,0000154989,515105,
3153487,0000155144,515105,
3153487,0002402785,515105,
3153487,0000155144,515140,
3371336,0000155357,515105,
3505812,,516220,
2802783,,411010,
3006468,0000154903,515105,
3153568,,515140,
3153568,,411010,
3153568,,411010,
3302032,,422105,
3302032,,411010,
7992955,,411010,
3302032,,411010,
3302032,0000155292,515105,
3505812,,516220,
3567826,0000155608,515105,
3006468,0000154903,515105,
3131521,0000155012,515105,
3131521,0000155012,515105,
3153568,,411010,
3302032,0000155292,515105,
3569322,0000155616,515105,
3006468,0000154911,515105,
3301990,,516220,
3302032,0000155306,515105,
3302032,0000155306,322245,
3445275,0000155438,515105,
3505812,,516220,
3006476,,411010,
3006476,0000154938,515105,
3153568,0000155179,515105,
3153568,0000155179,515140,
3302008,,422105,
3302032,0002400472,515105,
3302032,0002400472,515105,
3505812,,516220,
3505812,,516220,
7958838,,411010,
6946283,,422205,
6946283,,782320,
6983464,,782320,
7168403,,422335,
7168403,,131225,
7404379,0001501011,515105,
7574215,,131210,
7946651,,515105,
7946651,,411010,
7946651,,411010,
7958838,,422105,
6946283,,411010,
7168403,,422105,
7168403,,411010,
7168403,,411010,
7884702,,322415,
6946283,,422205,
6946283,,422205,
7168403,,422335,
7415788,,515140,
7946651,0001601571,515105,
7958838,,322205,
7958838,,515110,
7958838,,411010,
7958838,,422105,
7958838,,322205,
6946283,,782320,
6908268,,411010,
7890370,,515140,
7890370,,515140,
6908268,,411010,
6946283,,422205,
6946283,,422220,
6983685,,782320,
7168403,,422335,
7168403,,422335,
7415788,0001509047,515105,
7415788,0001509047,515105,
6908268,,411010,
6908268,,411010,
6946283,,422205,
6946283,,411005,
6983243,,782320,
7415788,0001509101,515105,
7563736,,515140,
7563736,,515140,
7775504,,515140,
7775504,,411010,
7890370,,515140,
7946651,0002417855,515105,
7946651,0002417855,515105,
7015399,,782320,
7015429,,782320,
7172869,,224140,
7563736,0000155330,515105,
7775504,,322205,
7890370,,515140,
3470261,0000155489,515140,
3703223,,131210,
2319160,,223505,
3703223,,322205,
3037096,,411005,
3153479,,515140,
3153479,,422105,
6468918,,515140,
6468918,,131225,
5342074,,411010,
5392136,0000155918,515105,
6334067,0000156000,515105,
6334067,0000156019,515105,
6468918,,515120,
6468918,,515120,
6468918,,515140,
5392136,0000155918,515140,
0000655,,322205,
5392136,0000155918,515105,
6916317,,224140,
6946283,,422205,
6946283,,422205,
6946283,,422335,
6946283,,422205,
7524501,,131210,
7890370,,515140,
7890370,,515140,
7890370,,515105,
7958838,,411010,
6916325,,411010,
6916325,0000156124,515105,
6916325,0000156124,515105,
6946283,,422205,
6946283,,422205,
6946283,,411005,
7193971,,224140,
7524501,,322205,
7890370,,515140,
6946283,,411010,
6946283,,422205,
7018525,,224140,
7775504,,515140,
6946283,,782320,
6946283,,411005,
7890370,,515140,
7958838,,411010,
6946283,,411005,
6946283,,411010,
6946283,,782320,
7168403,,411010,
7524501,0001539663,515105,
6908268,,515205,
6908268,,411010,
6908268,,411010,
6946283,,411005,
7168403,,422335,
7330979,,515140,
7524501,0001554891,515105,
7958838,,411010,
2802783,,322205,
6908268,,411010,
6946283,,411005,
6946283,,782320,
7168403,,411010,
7168403,,411010,
0134252,,324115,
7958838,,411010,
6908268,,411010,
6946283,,782320,
6946283,,422220,
6946283,,422205,
7524501,0001798693,322430,
7845367,0001593935,515105,
7946651,,411010,
6468918,,411010,
6471188,,411010,
5342074,0002113651,322430,
5653304,0000155969,515105,
5653304,0000155969,515105,
5656893,0000155977,515105,
6468918,,515120,
6468918,,515120,
3983730,,325110,
3983730,,322230,
4329988,,411010,
5656893,0000155977,515105,
6362508,0000156043,515105,
6468918,,411005,
6468918,,515140,
5692202,,516220,
6468918,,515140,
5139155,0000155721,515140,
5356881,0000155829,515105,
5692202,,516220,
5692202,,411010,
6468918,,515120,
6468918,,515120,
4329988,,515110,
2802783,,322205,
5139155,0000155721,515105,
5692202,,516220,
5692202,,516220,
6468918,,131225,
5356881,0000155837,515105,
6362508,0002400812,515105,
0000426,,322205,
6362508,0002400812,515105,
6468918,,515140,
6468918,,515120,
5320380,,515140,
5320380,,515140,
5320380,,411010,
6468918,,312210,
6468918,,515120,
6468918,,515120,
3983730,,325110,
4426150,0002427826,322245,
0000655,,322205,
4426150,0002427834,322245,
5320380,0000155764,515140,
6008984,,422105,
6008984,,422105,
6468918,,515120,
4426150,0002430339,322430,
5320380,0000155764,515140,
6468918,,515120,
6468918,,515120,
6468918,,411010,
6468918,,515110,
6468918,,515120,
6468918,,515110,
6468918,,515140,
6468918,,411005,
5320380,0000155780,515105,
5392136,0000155888,515105,
5392136,0000155888,515105,
5392136,0000155888,515105,
5601037,0000155926,515105,
5392136,0000155888,515105,
5392136,0000155896,515105,
6468918,,515120,
6475345,,515140,
6475345,,515140,
6488315,,515225,
6530389,,422105,
6726852,,422105,
6471188,,422105,
6664660,,224140,
6471188,,411010,
6486444,,131210,
6508960,,411010,
6664814,,224140,
6664911,,224140,
6703437,,411010,
6475345,,515140,
6665012,,224140,
6726852,,422105,
6471188,,131210,
6691285,,131210,
6908268,,411010,
6475345,,515140,
6475345,,411010,
6475345,,515140,
6508561,,515140,
2802783,,251510,
6691285,0000156094,515105,
6691285,0000156094,515105,
6691285,0000156108,515105,
6865003,,224140,
6471188,,422105,
6475345,,515140,
6508561,,515140,
6691285,0000156108,515105,
6703437,,515225,
6897029,,411010,
6908268,,411010,
6475345,,515140,
6508561,,411010,
6508561,,515120,
6530389,,782320,
6703437,,515215,
6475345,,515140,
6475345,,515140,
6897029,,422105,
6472982,,515120,
6508561,,515140,
6508561,,411010,
6468918,,411005,
6472982,,411010,
6503640,,515140,
6503640,,411010,
6503640,,411010,
5601053,0000155942,515105,
6362494,0000156027,515105,
6468918,,411010,
7775504,,515120,
6468918,,515140,
6468918,,515120,
5601053,0002399822,515105,
5653304,,411010,
5653304,0000155950,515105,
6468918,,515120,
6468918,,515110,
5342074,0001676865,515105,
5653304,0000155969,515105,
6362508,,515140,
6362508,,515140,
0002062,0000153397,515105,
0022276,0000153699,515105,
0022411,,422105,
0022470,0000154091,515105,
0026212,,422105,
0001236,0000153125,515105,
0001392,,515140,
0001996,,516220,
0002062,0000153419,515105,
0020516,,515215,
0022276,0000153699,515105,
0022276,0000153699,515105,
0022489,,131210,
0022489,,515105,
0026212,0000154202,515105,
0026212,0000154202,515140,
0001244,0000153133,515105,
0001414,,515140,
6468918,,411010,
0001759,,131210,
0022276,0000153710,515105,
0022276,0000153710,515105,
0022330,0000153869,515105,
0022411,0000153990,515105,
0022411,0000153990,515105,
0000426,,322205,
0022489,0000154105,515105,
0026212,0002429527,515105,
0026220,0000154210,515105,
0001244,0000153141,515105,
0001414,0000153230,515105,
0001414,0000153230,515105,
0001759,0001555332,515105,
6703437,,422105,
6908268,,411010,
6472982,,411010,
6475345,,515140,
6475345,,515140,
6508561,,515140,
6508561,,515140,
6530389,,782320,
6472982,,131210,
6472982,,411010,
6475345,,515140,
6503640,,515140,
6503640,,411010,
6508561,,515140,
6508561,,515140,
6508561,,515140,
6897029,,411010,
6471188,,422105,
7508557,,224140,
6472982,,131210,
6508561,,515140,
6508561,,515140,
6664237,,224140,
6908268,,411010,
6472982,,515120,
6475345,,515140,
6508561,,515140,
6508561,,515140,
6508561,,515140,
6508561,,411010,
6664245,,224140,
6703437,,782320,
6472982,,213205,
6475345,,515140,
0022233,0000153648,515105,
0022306,0000153818,515105,
0022373,0000153915,515105,
0022373,0000153923,515105,
0022373,0000153923,515105,
0001317,0000153206,515105,
0001317,0000153214,515105,
0001511,0000153281,515140,
0001511,0000153281,515105,
0001546,,411010,
0002135,,515105,
7992955,0000154407,515105,
0002135,0000153478,515140,
0002135,0000153478,515105,
0002135,0000153478,515105,
0002135,0000153478,515105,
0020516,,782320,
0020648,,131210,
0022233,0000153648,515140,
0022314,0000153826,515105,
0022462,,422105,
0024538,0000154180,515105,
0026336,0000154261,515105,
0001511,0000153303,515105,
0001953,,131225,
6508960,,131225,
0002135,0000153486,515105,
0020648,0000153532,515105,
0022187,0000153540,515105,
0022462,0000154067,515105,
0024538,0001710583,515105,
0024538,0001710583,515105,
0001511,0000153303,515105,
0001953,,411005,
0022233,0002400421,515105,
0022233,0002400421,515105,
0026328,,411010,
0001368,0000153222,515105,
0001511,0000153338,515105,
0001996,,516220,
0001546,,322205,
0002054,,422105,
7958838,,223505,
0002143,,131210,
0022187,0000153559,515105,
0022268,0000153664,515105,
0022322,0000153842,515105,
0022322,0000153842,515105,
0022403,0000153974,515105,
0022470,,411010,
0022470,,515140,
0026328,0000154245,515105,
0026328,0000154245,515140,
0026328,0000154245,515140,
0001368,0000153222,515105,
0001392,,515140,
0001546,,411010,
0002054,,516220,
0022195,0000153567,515105,
0022403,0002399857,515105,
0022470,0000154075,515105,
0001236,0000153117,515105,
0001392,,515140,
0001392,,515140,
0001546,,515215,
0001996,,516220,
0002062,,411010,
0002062,0000153397,515105,
2711923,,411010,
2711974,,411010,
2802783,,325115,
2711974,,322205,
2802783,,325115,
0000396,,322205,
2711613,,411010,
2711974,,411010,
2711974,,422105,
2712075,,324205,
2712075,,324205,
2712075,,411010,
0000655,,223505,
2711923,,411010,
2711974,,422105,
0022276,0002425173,515105,
0022438,0000154008,515105,
0026220,0000154210,515105,
0001252,0000153168,515105,
0001414,0000153257,322245,
0001813,,131210,
0020516,,324205,
0022217,0000153583,515105,
0022292,,422105,
0022454,,411010,
0024503,,515140,
0026301,,422105,
0026301,0000154229,515105,
0001252,0000153176,515105,
0002011,0002172305,515105,
0002097,,422105,
0022225,,131210,
0022225,,515140,
0022292,0000153753,515140,
0026336,0000154288,515105,
0001813,0000153354,515140,
0001813,0000153354,515105,
0001813,0000153354,515140,
0002011,0002172313,515105,
0002097,0000153435,515105,
0002097,0000153435,515105,
0022225,0000153613,515105,
0022365,,131210,
0022365,0000153893,515105,
0024503,0000154148,515140,
0024503,0000154148,515105,
0001252,0000153184,515105,
0001252,0000153184,515105,
0002100,0000153443,515105,
0022292,0000153761,515140,
0022365,0000153893,515105,
0001503,0000153265,515140,
0001813,0000153354,515105,
0001813,0001471090,515140,
0001813,0001471090,515105,
0002046,,322205,
2711923,,322230,
0002100,0000153443,515105,
0002127,,411010,
0020567,0000153524,515105,
0024511,0000154156,515105,
0001317,,515140,
0002054,,411010,
0024511,0000154164,515105,
0020516,,515215,
0020516,,411010,
0020567,0000153745,515105,
0028649,0000154547,515105,
0028975,0000154601,515140,
0252050,,131225,
0252050,,422105,
0252050,,411010,
0265500,,411005,
0265500,,411010,
0028649,0000154547,515140,
0028983,,131210,
0029130,0000154733,515105,
2319160,,422210,
2319160,,422210,
0000418,,322205,
0026344,0000154318,515105,
0028088,,131210,
0028088,0000154466,515105,
0029041,,131210,
